Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","12/11/2021 09:33 UTC"
"Last updated:","10 November 2021"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=S7uCAi
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:,"2021,2021"
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2021,"Rep. of Moldova",MDA,Canada,CAN,61,16,0,,0,0
2021,"Rep. of Moldova",MDA,Cyprus,CYP,18,12,0,,0,0
2021,"Rep. of Moldova",MDA,Czechia,CZE,18,8,0,,0,0
2021,"Rep. of Moldova",MDA,Finland,FIN,6,5,0,,0,0
2021,"Rep. of Moldova",MDA,France,FRA,332,334,0,,0,0
2021,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,7,0,0,,0,0
2021,"Rep. of Moldova",MDA,Germany,DEU,123,1228,0,,0,0
2021,"Rep. of Moldova",MDA,Greece,GRC,13,54,0,,0,0
2021,"Rep. of Moldova",MDA,Hungary,HUN,5,0,0,,0,0
2021,"Rep. of Moldova",MDA,Ireland,IRL,54,0,0,,0,0
2021,"Rep. of Moldova",MDA,Israel,ISR,0,367,0,,0,0
2021,"Rep. of Moldova",MDA,Italy,ITA,13,86,0,,0,0
2021,"Rep. of Moldova",MDA,Liechtenstein,LIE,0,5,0,,0,0
2021,"Rep. of Moldova",MDA,Netherlands,NLD,0,8,0,,0,0
2021,"Rep. of Moldova",MDA,Norway,NOR,5,0,0,,0,0
2021,"Rep. of Moldova",MDA,"Russian Federation",RUS,27,6,0,,0,0
2021,"Rep. of Moldova",MDA,Spain,ESP,0,95,0,,0,0
2021,"Rep. of Moldova",MDA,Sweden,SWE,8,10,0,,0,0
2021,"Rep. of Moldova",MDA,Switzerland,CHE,10,5,0,,0,0
2021,"Rep. of Moldova",MDA,Ukraine,UKR,0,5,0,,0,0
2021,"Rep. of Moldova",MDA,"United States of America",USA,1410,3134,0,,0,0
2021,Maldives,MDV,Australia,AUS,14,17,0,,0,0
2021,Maldives,MDV,France,FRA,5,0,0,,0,0
2021,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,45,0,0,,0,0
2021,Maldives,MDV,India,IND,5,0,0,,0,0
2021,Maldives,MDV,"New Zealand",NZL,5,0,0,,0,0
2021,Maldives,MDV,"United States of America",USA,5,5,0,,0,0
2021,Mexico,MEX,Argentina,ARG,0,6,0,,0,0
2021,Mexico,MEX,Australia,AUS,14,29,0,,0,0
2021,Mexico,MEX,Brazil,BRA,8,47,0,,0,0
2021,Mexico,MEX,Canada,CAN,3572,6873,0,,0,0
2021,Mexico,MEX,"Costa Rica",CRI,13,14,0,,0,0
2021,Mexico,MEX,Finland,FIN,0,6,0,,0,0
2021,Mexico,MEX,France,FRA,27,5,0,,0,0
2021,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,14,7,0,,0,0
2021,Mexico,MEX,Germany,DEU,22,12,0,,0,0
2021,Mexico,MEX,Guatemala,GTM,0,9,0,,0,0
2021,Mexico,MEX,Ireland,IRL,9,6,0,,0,0
2021,Mexico,MEX,Israel,ISR,0,7,0,,0,0
2021,Mexico,MEX,Italy,ITA,0,9,0,,0,0
2021,Mexico,MEX,Netherlands,NLD,0,5,0,,0,0
2021,Mexico,MEX,Panama,PAN,5,0,0,,0,0
2021,Mexico,MEX,Peru,PER,0,13,0,,0,0
2021,Mexico,MEX,Spain,ESP,40,95,0,,0,0
2021,Mexico,MEX,"Trinidad and Tobago",TTO,6,0,0,,0,0
2021,Mexico,MEX,Uruguay,URY,5,0,0,,0,0
2021,Mexico,MEX,"United States of America",USA,12310,110808,0,,0,0
2021,"Marshall Islands",MHL,"United Kingdom of Great Britain and Northern Ireland",GBR,0,50,0,,0,0
2021,"Marshall Islands",MHL,"United States of America",USA,7,0,0,,0,0
2021,Mali,MLI,Algeria,DZA,160,353,0,,0,0
2021,Mali,MLI,Egypt,EGY,0,11,0,,0,0
2021,Mali,MLI,Argentina,ARG,9,0,0,,0,0
2021,Mali,MLI,Austria,AUT,14,9,0,,0,0
2021,Mali,MLI,Burundi,BDI,12,0,0,,0,0
2021,Mali,MLI,Belgium,BEL,97,83,0,,0,0
2021,Mali,MLI,Benin,BEN,38,21,0,,0,0
2021,Mali,MLI,"Burkina Faso",BFA,21842,0,0,,0,0
2021,Mali,MLI,Brazil,BRA,93,432,0,,0,0
2021,Mali,MLI,Bulgaria,BGR,5,5,0,,0,0
2021,Mali,MLI,Canada,CAN,218,185,0,,0,0
2021,Mali,MLI,Chad,TCD,7,0,0,,0,0
2021,Mali,MLI,Cameroon,CMR,16,244,0,,0,5
2021,Mali,MLI,Congo,COG,5,0,0,,0,5
2021,Mali,MLI,"Dem. Rep. of the Congo",COD,0,11,0,,0,0
2021,Mali,MLI,Cyprus,CYP,0,6,0,,0,0
2021,Mali,MLI,Djibouti,DJI,0,5,0,,0,0
2021,Mali,MLI,Ecuador,ECU,5,0,0,,0,0
2021,Mali,MLI,Ethiopia,ETH,0,5,0,,0,0
2021,Mali,MLI,Finland,FIN,7,0,0,,0,0
2021,Mali,MLI,France,FRA,5908,2235,0,,0,0
2021,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,26,50,0,,0,0
2021,Mali,MLI,Germany,DEU,363,395,0,,0,0
2021,Mali,MLI,Ghana,GHA,0,5,0,,0,0
2021,Mali,MLI,Greece,GRC,119,71,0,,0,0
2021,Mali,MLI,Guinea,GIN,7,0,0,,0,0
2021,Mali,MLI,Iceland,ISL,5,0,0,,0,0
2021,Mali,MLI,"Cote d'Ivoire",CIV,12,18,0,,0,0
2021,Mali,MLI,Ireland,IRL,7,0,0,,0,0
2021,Mali,MLI,Israel,ISR,0,5,0,,0,0
2021,Mali,MLI,Italy,ITA,10609,1242,0,,0,0
2021,Mali,MLI,"Rep. of Korea",KOR,7,78,0,,0,0
2021,Mali,MLI,Liberia,LBR,19,0,0,,0,0
2021,Mali,MLI,Libya,LBY,0,25,0,,0,0
2021,Mali,MLI,Luxembourg,LUX,0,5,0,,0,0
2021,Mali,MLI,Mauritania,MRT,71351,1289,0,,0,0
2021,Mali,MLI,Mexico,MEX,5,40,0,,0,0
2021,Mali,MLI,Mali,MLI,0,0,386454,,0,0
2021,Mali,MLI,Malaysia,MYS,5,0,0,,0,0
2021,Mali,MLI,Morocco,MAR,49,657,0,,0,0
2021,Mali,MLI,Malta,MLT,20,103,0,,0,0
2021,Mali,MLI,Netherlands,NLD,15,8,0,,0,0
2021,Mali,MLI,Niger,NER,61211,96,0,,0,0
2021,Mali,MLI,Nigeria,NGA,143,21,0,,0,0
2021,Mali,MLI,Norway,NOR,8,0,0,,0,0
2021,Mali,MLI,Portugal,PRT,14,0,0,,0,0
2021,Mali,MLI,"South Africa",ZAF,5,123,0,,0,0
2021,Mali,MLI,"Saudi Arabia",SAU,0,5,0,,0,0
2021,Mali,MLI,Senegal,SEN,0,69,0,,0,0
2021,Mali,MLI,Spain,ESP,764,4895,0,,0,0
2021,Mali,MLI,Sweden,SWE,42,5,0,,0,0
2021,Mali,MLI,Switzerland,CHE,33,5,0,,0,0
2021,Mali,MLI,Togo,TGO,79,41,0,,0,0
2021,Mali,MLI,Tunisia,TUN,9,97,0,,0,0
2021,Mali,MLI,Uganda,UGA,0,5,0,,0,0
2021,Mali,MLI,Ukraine,UKR,0,5,0,,0,0
2021,Mali,MLI,"United States of America",USA,950,654,0,,0,0
2021,Mali,MLI,Yemen,YEM,0,5,0,,0,0
2021,Mali,MLI,Zimbabwe,ZWE,6,114,0,,0,0
2021,Malaysia,MYS,Australia,AUS,644,18299,0,,0,0
2021,Malaysia,MYS,Brazil,BRA,0,5,0,,0,0
2021,Malaysia,MYS,Canada,CAN,0,25,0,,0,0
2021,Malaysia,MYS,France,FRA,17,0,0,,0,0
2021,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,309,409,0,,0,0
2021,Malaysia,MYS,Germany,DEU,19,6,0,,0,0
2021,Malaysia,MYS,Ireland,IRL,9,19,0,,0,0
2021,Malaysia,MYS,"Rep. of Korea",KOR,0,1325,0,,0,0
2021,Malaysia,MYS,Netherlands,NLD,5,6,0,,0,0
2021,Malaysia,MYS,Nauru,NRU,5,0,0,,0,0
2021,Malaysia,MYS,"New Zealand",NZL,16,24,0,,0,0
2021,Malaysia,MYS,Philippines,PHL,0,5,0,,0,0
2021,Malaysia,MYS,Sweden,SWE,14,5,0,,0,0
2021,Malaysia,MYS,"United States of America",USA,91,406,0,,0,0
2021,Malawi,MWI,Canada,CAN,14,74,0,,0,0
2021,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,323,71,0,,0,0
2021,Malawi,MWI,Germany,DEU,7,5,0,,0,0
2021,Malawi,MWI,Ireland,IRL,130,174,0,,0,0
2021,Malawi,MWI,Israel,ISR,0,73,0,,0,0
2021,Malawi,MWI,"South Africa",ZAF,8,1611,0,,0,0
2021,Malawi,MWI,"United States of America",USA,34,182,0,,0,0
2021,Montenegro,MNE,Austria,AUT,5,0,0,,0,0
2021,Montenegro,MNE,Belgium,BEL,12,5,0,,0,0
2021,Montenegro,MNE,France,FRA,97,40,0,,0,0
2021,Montenegro,MNE,Germany,DEU,223,116,0,,0,0
2021,Montenegro,MNE,Ireland,IRL,5,0,0,,0,0
2021,Montenegro,MNE,Israel,ISR,0,10,0,,0,0
2021,Montenegro,MNE,Italy,ITA,0,8,0,,0,0
2021,Montenegro,MNE,Luxembourg,LUX,6,0,0,,0,0
2021,Montenegro,MNE,Sweden,SWE,24,21,0,,0,0
2021,Montenegro,MNE,Switzerland,CHE,52,5,0,,0,0
2021,Montenegro,MNE,"United States of America",USA,96,520,0,,0,0
2021,Mongolia,MNG,Australia,AUS,16,399,0,,0,0
2021,Mongolia,MNG,Austria,AUT,128,82,0,,0,0
2021,Mongolia,MNG,Belgium,BEL,0,5,0,,0,0
2021,Mongolia,MNG,Brazil,BRA,0,7,0,,0,0
2021,Mongolia,MNG,Canada,CAN,154,41,0,,0,0
2021,Mongolia,MNG,Cyprus,CYP,0,5,0,,0,0
2021,Mongolia,MNG,Czechia,CZE,7,11,0,,0,0
2021,Mongolia,MNG,Denmark,DNK,0,5,0,,0,0
2021,Mongolia,MNG,France,FRA,525,106,0,,0,0
2021,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,64,58,0,,0,0
2021,Mongolia,MNG,Germany,DEU,228,242,0,,0,0
2021,Mongolia,MNG,Ireland,IRL,8,5,0,,0,0
2021,Mongolia,MNG,Israel,ISR,0,5,0,,0,0
2021,Mongolia,MNG,Italy,ITA,0,5,0,,0,0
2021,Mongolia,MNG,"Rep. of Korea",KOR,0,214,0,,0,0
2021,Mongolia,MNG,Mongolia,MNG,0,0,0,,0,11
2021,Mongolia,MNG,Netherlands,NLD,30,5,0,,0,0
2021,Mongolia,MNG,"New Zealand",NZL,6,0,0,,0,0
2021,Mongolia,MNG,Spain,ESP,5,20,0,,0,0
2021,Mongolia,MNG,Sweden,SWE,253,245,0,,0,0
2021,Mongolia,MNG,Switzerland,CHE,170,5,0,,0,0
2021,Mongolia,MNG,"United States of America",USA,681,3530,0,,0,0
2021,Morocco,MAR,Argentina,ARG,0,14,0,,0,0
2021,Morocco,MAR,Australia,AUS,12,21,0,,0,0
2021,Morocco,MAR,Austria,AUT,40,289,0,,0,0
2021,Morocco,MAR,Belgium,BEL,142,281,0,,0,0
2021,Morocco,MAR,Brazil,BRA,28,746,0,,0,0
2021,Morocco,MAR,"Bosnia and Herzegovina",BIH,0,11,0,,0,126
2021,Morocco,MAR,Bulgaria,BGR,5,0,0,,0,0
2021,Morocco,MAR,Canada,CAN,151,157,0,,0,0
2021,Morocco,MAR,China,CHN,0,5,0,,0,0
2021,Morocco,MAR,Cameroon,CMR,7,0,0,,0,0
2021,Morocco,MAR,Cyprus,CYP,0,6,0,,0,0
2021,Morocco,MAR,Czechia,CZE,5,0,0,,0,0
2021,Morocco,MAR,Denmark,DNK,9,33,0,,0,0
2021,Morocco,MAR,Ecuador,ECU,5,0,0,,0,0
2021,Morocco,MAR,Finland,FIN,41,22,0,,0,0
2021,Morocco,MAR,France,FRA,1037,253,0,,0,0
2021,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,225,327,0,,0,0
2021,Morocco,MAR,Georgia,GEO,0,6,0,,0,0
2021,Morocco,MAR,Germany,DEU,861,1143,0,,0,0
2021,Morocco,MAR,Greece,GRC,213,163,0,,0,0
2021,Morocco,MAR,Croatia,HRV,0,15,0,,0,0
2021,Morocco,MAR,Iceland,ISL,8,0,0,,0,0
2021,Morocco,MAR,Ireland,IRL,12,61,0,,0,0
2021,Morocco,MAR,Italy,ITA,779,847,0,,0,0
2021,Morocco,MAR,Jordan,JOR,0,10,0,,0,5
2021,Morocco,MAR,"Rep. of Korea",KOR,5,204,0,,0,0
2021,Morocco,MAR,Lebanon,LBN,0,7,0,,0,7
2021,Morocco,MAR,Luxembourg,LUX,0,20,0,,0,0
2021,Morocco,MAR,"North Macedonia",MKD,0,5,0,,0,0
2021,Morocco,MAR,Mexico,MEX,5,7,0,,0,0
2021,Morocco,MAR,Malaysia,MYS,5,0,0,,0,0
2021,Morocco,MAR,Montenegro,MNE,0,16,0,,0,0
2021,Morocco,MAR,Malta,MLT,30,26,0,,0,0
2021,Morocco,MAR,Netherlands,NLD,67,187,0,,0,0
2021,Morocco,MAR,Norway,NOR,15,5,0,,0,0
2021,Morocco,MAR,Philippines,PHL,5,0,0,,0,0
2021,Morocco,MAR,Poland,POL,0,6,0,,0,0
2021,Morocco,MAR,Portugal,PRT,9,14,0,,0,0
2021,Morocco,MAR,Romania,ROU,0,17,0,,0,0
2021,Morocco,MAR,"South Africa",ZAF,5,11,0,,0,0
2021,Morocco,MAR,Spain,ESP,668,4110,0,,0,0
2021,Morocco,MAR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,10,0,,0,0
2021,Morocco,MAR,Slovakia,SVK,0,18,0,,0,0
2021,Morocco,MAR,Slovenia,SVN,0,10,0,,0,0
2021,Morocco,MAR,Sweden,SWE,257,148,0,,0,0
2021,Morocco,MAR,Switzerland,CHE,82,89,0,,0,0
2021,Morocco,MAR,"Syrian Arab Rep.",SYR,0,5,0,,0,0
2021,Morocco,MAR,Tunisia,TUN,0,0,0,,0,5
2021,Morocco,MAR,"United Arab Emirates",ARE,0,0,0,,0,15
2021,Morocco,MAR,Ukraine,UKR,0,12,0,,0,0
2021,Morocco,MAR,Uruguay,URY,0,11,0,,0,0
2021,Morocco,MAR,"United States of America",USA,124,303,0,,0,0
2021,Mozambique,MOZ,Australia,AUS,0,5,0,,0,0
2021,Mozambique,MOZ,Belgium,BEL,0,7,0,,0,0
2021,Mozambique,MOZ,Brazil,BRA,0,93,0,,0,0
2021,Mozambique,MOZ,France,FRA,12,0,0,,0,0
2021,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,7,7,0,,0,0
2021,Mozambique,MOZ,Germany,DEU,13,30,0,,0,0
2021,Mozambique,MOZ,Iceland,ISL,5,0,0,,0,0
2021,Mozambique,MOZ,Indonesia,IDN,0,5,0,,0,0
2021,Mozambique,MOZ,Ireland,IRL,5,0,0,,0,0
2021,Mozambique,MOZ,Israel,ISR,0,5,0,,0,0
2021,Mozambique,MOZ,Kenya,KEN,8,0,0,,0,0
2021,Mozambique,MOZ,"Rep. of Korea",KOR,0,6,0,,0,0
2021,Mozambique,MOZ,Malawi,MWI,0,5,0,,0,0
2021,Mozambique,MOZ,Mozambique,MOZ,0,0,788091,,0,0
2021,Mozambique,MOZ,"South Africa",ZAF,0,290,0,,0,0
2021,Mozambique,MOZ,Somalia,SOM,0,5,0,,0,0
2021,Mozambique,MOZ,Sweden,SWE,0,5,0,,0,0
2021,Mozambique,MOZ,"United States of America",USA,24,61,0,,0,0
2021,Mozambique,MOZ,Zimbabwe,ZWE,0,8201,0,,0,0
2021,Malta,MLT,Brazil,BRA,0,5,0,,0,0
2021,Malta,MLT,Canada,CAN,5,0,0,,0,0
2021,Malta,MLT,Switzerland,CHE,0,5,0,,0,0
2021,Malta,MLT,"United States of America",USA,0,5,0,,0,0
2021,Mauritius,MUS,Australia,AUS,10,119,0,,0,0
2021,Mauritius,MUS,Canada,CAN,14,24,0,,0,0
2021,Mauritius,MUS,France,FRA,31,12,0,,0,0
2021,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,67,104,0,,0,0
2021,Mauritius,MUS,Germany,DEU,5,5,0,,0,0
2021,Mauritius,MUS,Ireland,IRL,20,23,0,,0,0
2021,Mauritius,MUS,Italy,ITA,0,15,0,,0,0
2021,Mauritius,MUS,"United States of America",USA,33,48,0,,0,0
2021,Myanmar,MMR,Australia,AUS,440,509,0,,0,0
2021,Myanmar,MMR,Austria,AUT,33,5,0,,0,0
2021,Myanmar,MMR,Belgium,BEL,8,5,0,,0,0
2021,Myanmar,MMR,Bangladesh,BGD,889764,0,0,,0,0
2021,Myanmar,MMR,Brazil,BRA,0,6,0,,0,0
2021,Myanmar,MMR,Cambodia,KHM,9,21,0,,0,0
2021,Myanmar,MMR,Canada,CAN,0,21,0,,0,0
2021,Myanmar,MMR,Czechia,CZE,148,0,0,,0,0
2021,Myanmar,MMR,Denmark,DNK,17,5,0,,0,0
2021,Myanmar,MMR,Finland,FIN,32,7,0,,0,0
2021,Myanmar,MMR,France,FRA,318,18,0,,0,0
2021,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,436,67,0,,0,0
2021,Myanmar,MMR,Germany,DEU,862,473,0,,0,0
2021,Myanmar,MMR,Greece,GRC,96,9,0,,0,0
2021,Myanmar,MMR,India,IND,20325,2869,0,,0,0
2021,Myanmar,MMR,Indonesia,IDN,476,231,0,,0,0
2021,Myanmar,MMR,Ireland,IRL,13,5,0,,0,0
2021,Myanmar,MMR,"Iran (Islamic Rep. of)",IRN,0,34,0,,0,0
2021,Myanmar,MMR,Israel,ISR,0,27,0,,0,0
2021,Myanmar,MMR,Italy,ITA,0,10,0,,0,0
2021,Myanmar,MMR,Japan,JPN,285,0,0,,0,0
2021,Myanmar,MMR,"Rep. of Korea",KOR,394,66,0,,0,0
2021,Myanmar,MMR,"Sri Lanka",LKA,35,0,0,,0,0
2021,Myanmar,MMR,Malaysia,MYS,120126,36581,0,,0,0
2021,Myanmar,MMR,Myanmar,MMR,0,0,569591,,0,0
2021,Myanmar,MMR,Nepal,NPL,358,48,0,,0,0
2021,Myanmar,MMR,Netherlands,NLD,269,15,0,,0,0
2021,Myanmar,MMR,Norway,NOR,34,5,0,,0,0
2021,Myanmar,MMR,Nauru,NRU,72,0,0,,0,0
2021,Myanmar,MMR,"New Zealand",NZL,11,10,0,,0,0
2021,Myanmar,MMR,Pakistan,PAK,23,31,0,,0,0
2021,Myanmar,MMR,Philippines,PHL,10,0,0,,0,0
2021,Myanmar,MMR,"Papua New Guinea",PNG,5,0,0,,0,0
2021,Myanmar,MMR,Romania,ROU,24,0,0,,0,0
2021,Myanmar,MMR,"Saudi Arabia",SAU,0,105,0,,0,0
2021,Myanmar,MMR,Spain,ESP,8,5,0,,0,0
2021,Myanmar,MMR,Sweden,SWE,7,5,0,,0,0
2021,Myanmar,MMR,Switzerland,CHE,30,0,0,,0,0
2021,Myanmar,MMR,Thailand,THA,91685,0,0,,0,132
2021,Myanmar,MMR,Ukraine,UKR,0,12,0,,0,0
2021,Myanmar,MMR,"United States of America",USA,1235,2895,0,,0,0
2021,Namibia,NAM,Australia,AUS,0,5,0,,0,0
2021,Namibia,NAM,Botswana,BWA,6,0,0,,0,0
2021,Namibia,NAM,Brazil,BRA,0,42,0,,0,0
2021,Namibia,NAM,Canada,CAN,262,24,0,,0,0
2021,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,171,688,0,,0,0
2021,Namibia,NAM,Germany,DEU,0,36,0,,0,0
2021,Namibia,NAM,"United States of America",USA,30,39,0,,0,0
2021,Nepal,NPL,Argentina,ARG,0,5,0,,0,0
2021,Nepal,NPL,Australia,AUS,113,727,0,,0,0
2021,Nepal,NPL,Austria,AUT,19,37,0,,0,0
2021,Nepal,NPL,Belgium,BEL,6,0,0,,0,0
2021,Nepal,NPL,Brazil,BRA,12,413,0,,0,0
2021,Nepal,NPL,"Bosnia and Herzegovina",BIH,0,0,0,,0,35
2021,Nepal,NPL,Canada,CAN,58,248,0,,0,0
2021,Nepal,NPL,"Costa Rica",CRI,0,102,0,,0,0
2021,Nepal,NPL,Cyprus,CYP,0,691,0,,0,0
2021,Nepal,NPL,Denmark,DNK,5,0,0,,0,0
2021,Nepal,NPL,Ecuador,ECU,5,0,0,,0,0
2021,Nepal,NPL,Finland,FIN,0,5,0,,0,0
2021,Nepal,NPL,France,FRA,164,57,0,,0,0
2021,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,54,353,0,,0,0
2021,Nepal,NPL,Germany,DEU,60,25,0,,0,0
2021,Nepal,NPL,Greece,GRC,24,139,0,,0,0
2021,Nepal,NPL,"China, Hong Kong SAR",HKG,8,0,0,,0,0
2021,Nepal,NPL,Hungary,HUN,11,0,0,,0,0
2021,Nepal,NPL,Ireland,IRL,9,24,0,,0,0
2021,Nepal,NPL,Israel,ISR,0,53,0,,0,0
2021,Nepal,NPL,Italy,ITA,8,70,0,,0,0
2021,Nepal,NPL,"Rep. of Korea",KOR,5,431,0,,0,0
2021,Nepal,NPL,Mexico,MEX,0,17,0,,0,0
2021,Nepal,NPL,Malaysia,MYS,9,0,0,,0,0
2021,Nepal,NPL,Malta,MLT,0,17,0,,0,0
2021,Nepal,NPL,Nepal,NPL,0,0,0,,0,343
2021,Nepal,NPL,Netherlands,NLD,125,0,0,,0,0
2021,Nepal,NPL,Norway,NOR,5,0,0,,0,0
2021,Nepal,NPL,Nauru,NRU,10,6,0,,0,0
2021,Nepal,NPL,"New Zealand",NZL,5,0,0,,0,0
2021,Nepal,NPL,Panama,PAN,0,14,0,,0,0
2021,Nepal,NPL,Peru,PER,0,5,0,,0,0
2021,Nepal,NPL,Poland,POL,7,0,0,,0,0
2021,Nepal,NPL,"South Africa",ZAF,0,96,0,,0,0
2021,Nepal,NPL,Spain,ESP,0,5,0,,0,0
2021,Nepal,NPL,Slovenia,SVN,0,11,0,,0,0
2021,Nepal,NPL,Sweden,SWE,10,16,0,,0,0
2021,Nepal,NPL,Switzerland,CHE,19,6,0,,0,0
2021,Nepal,NPL,Thailand,THA,5,0,0,,0,0
2021,Nepal,NPL,"United States of America",USA,6418,7842,0,,0,0
2021,Netherlands,NLD,Brazil,BRA,0,7,0,,0,0
2021,Netherlands,NLD,Canada,CAN,11,20,0,,0,0
2021,Netherlands,NLD,"United Kingdom of Great Britain and Northern Ireland",GBR,5,0,0,,0,0
2021,Netherlands,NLD,Germany,DEU,31,0,0,,0,0
2021,Netherlands,NLD,"United States of America",USA,7,70,0,,0,0
2021,Niger,NER,Algeria,DZA,8,130,0,,0,0
2021,Niger,NER,Belgium,BEL,124,129,0,,0,0
2021,Niger,NER,Benin,BEN,0,5,0,,0,0
2021,Niger,NER,"Bolivia (Plurinational State of)",BOL,5,0,0,,0,0
2021,Niger,NER,Brazil,BRA,0,8,0,,0,0
2021,Niger,NER,Canada,CAN,52,65,0,,0,0
2021,Niger,NER,Chad,TCD,720,0,0,,0,0
2021,Niger,NER,Cameroon,CMR,0,496,0,,0,0
2021,Niger,NER,"Dem. Rep. of the Congo",COD,0,5,0,,0,0
2021,Niger,NER,"Costa Rica",CRI,0,5,0,,0,0
2021,Niger,NER,France,FRA,138,137,0,,0,0
2021,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,190,13,0,,0,0
2021,Niger,NER,Germany,DEU,61,114,0,,0,0
2021,Niger,NER,Greece,GRC,18,12,0,,0,0
2021,Niger,NER,Ireland,IRL,5,0,0,,0,0
2021,Niger,NER,Italy,ITA,467,58,0,,0,0
2021,Niger,NER,Jordan,JOR,0,5,0,,0,0
2021,Niger,NER,Libya,LBY,0,6,0,,0,0
2021,Niger,NER,Luxembourg,LUX,0,5,0,,0,0
2021,Niger,NER,Mauritania,MRT,0,19,0,,0,0
2021,Niger,NER,Mali,MLI,16938,0,0,,0,0
2021,Niger,NER,Morocco,MAR,0,9,0,,0,0
2021,Niger,NER,Malta,MLT,0,17,0,,0,0
2021,Niger,NER,Netherlands,NLD,5,11,0,,0,0
2021,Niger,NER,Niger,NER,0,0,319895,,0,35659
2021,Niger,NER,Nigeria,NGA,1436,0,0,,0,0
2021,Niger,NER,"South Africa",ZAF,0,700,0,,0,0
2021,Niger,NER,Spain,ESP,0,35,0,,0,0
2021,Niger,NER,Sweden,SWE,5,0,0,,0,0
2021,Niger,NER,Switzerland,CHE,8,0,0,,0,0
2021,Niger,NER,Tunisia,TUN,0,8,0,,0,0
2021,Niger,NER,"United States of America",USA,141,419,0,,0,0
2021,Nicaragua,NIC,Argentina,ARG,16,14,0,,0,0
2021,Nicaragua,NIC,Austria,AUT,5,0,0,,0,0
2021,Nicaragua,NIC,Belgium,BEL,17,13,0,,0,0
2021,Nicaragua,NIC,Brazil,BRA,5,37,0,,0,0
2021,Nicaragua,NIC,Belize,BLZ,5,5,0,,0,0
2021,Nicaragua,NIC,Canada,CAN,593,239,0,,0,0
2021,Nicaragua,NIC,Chile,CHL,0,5,0,,0,0
2021,Nicaragua,NIC,Colombia,COL,9,0,0,,0,0
2021,Nicaragua,NIC,"Costa Rica",CRI,3943,82411,0,,0,0
2021,Nicaragua,NIC,Denmark,DNK,9,0,0,,0,0
2021,Nicaragua,NIC,"Dominican Rep.",DOM,0,5,0,,0,0
2021,Nicaragua,NIC,Ecuador,ECU,5,0,0,,0,0
2021,Nicaragua,NIC,Finland,FIN,61,0,0,,0,0
2021,Nicaragua,NIC,France,FRA,52,5,0,,0,0
2021,Nicaragua,NIC,"United Kingdom of Great Britain and Northern Ireland",GBR,46,88,0,,0,0
2021,Nicaragua,NIC,Germany,DEU,5,179,0,,0,0
2021,Nicaragua,NIC,Guatemala,GTM,69,137,0,,0,398
2021,Nicaragua,NIC,Honduras,HND,94,49,0,,0,190
2021,Nicaragua,NIC,Ireland,IRL,9,5,0,,0,0
2021,Nicaragua,NIC,Italy,ITA,5,7,0,,0,0
2021,Nicaragua,NIC,Mexico,MEX,1107,3340,0,,0,4139
2021,Nicaragua,NIC,Netherlands,NLD,39,0,0,,0,0
2021,Nicaragua,NIC,Norway,NOR,6,0,0,,0,0
2021,Nicaragua,NIC,Panama,PAN,179,5230,0,,0,0
2021,Nicaragua,NIC,Peru,PER,7,7,0,,0,0
2021,Nicaragua,NIC,"El Salvador",SLV,5,16,0,,0,0
2021,Nicaragua,NIC,Spain,ESP,1656,5070,0,,0,0
2021,Nicaragua,NIC,Sweden,SWE,63,34,0,,0,0
2021,Nicaragua,NIC,Switzerland,CHE,5,8,0,,0,0
2021,Nicaragua,NIC,"Trinidad and Tobago",TTO,0,5,0,,0,0
2021,Nicaragua,NIC,Uruguay,URY,9,0,0,,0,0
2021,Nicaragua,NIC,"United States of America",USA,1871,9802,0,,0,0
2021,Nigeria,NGA,Algeria,DZA,5,271,0,,0,0
